number_of_Loans,customerid,accumlated_loan_given,accumlated_timediff,first-repay,time-to-payoff,accumulated_money_won
15,8a858966538deb1901539f5e7eb051a1,291000.0,54173000000000,7636459000000000,34987637000000000,35450.0
5,8a858966538deb190153a778edfb61aa,50000.0,18034000000000,-1335737000000000,7793612000000000,10500.0
5,8a858966538deb190153a7e5cb937e06,100000.0,18057000000000,140169000000000,18273225000000000,23400.0
15,8a858966538deb190153a81904df118e,340000.0,54151000000000,-3444310000000000,37296672000000000,67800.0
9,8a85896653e0641c0153e12519674d02,140000.0,32482000000000,1137388000000000,19682289000000000,25450.0
12,8a85896653e0641c0153e12a41c550c3,265000.0,43355000000000,1870626000000000,34538908000000000,59300.0
2,8a85896653e196390153e1fc6af61411,20000.0,7222000000000,5263639000000000,9079479000000000,4500.0
10,8a85896653e2e18b0153e56f2a852da4,150000.0,36103000000000,12206130000000000,31809778000000000,25550.0
5,8a85896653e2e18b0153ea4c2b00049f,70000.0,18057000000000,2981690000000000,16615383000000000,16500.0
9,8a85896653e2e18b0153eb033c3b45fd,190000.0,32471000000000,187059000000000,19815053000000000,29300.0
10,8a85896653e2e18b0153effd7a871a0e,170000.0,36222000000000,3333512000000000,18684936000000000,22450.0
1,8a85896653e2e18b0153f0c200dd62c6,10000.0,3668000000000,-283895000000000,984795000000000,1500.0
14,8a85896653f0fed20153f9e6f6f27315,293000.0,50602000000000,-7143895000000000,31741116000000000,50650.0
2,8a85896653f0fed2015400f8b1973c84,20000.0,7217000000000,-160512000000000,2453924000000000,3000.0
10,8a85896653f0fed201540473a34c058b,150000.0,36109000000000,-2990341000000000,29198293000000000,37050.0
12,8a85896653f0fed20154047ec0720b35,390000.0,43311000000000,-51457000000000,25731519000000000,66400.0
4,8a85896653f0fed201540f40a3a45c14,55000.0,14449000000000,1282199000000000,10834810000000000,9000.0
10,8a85896f5345dcb801534ce82d2d0e99,229000.0,36116000000000,3640691000000000,31559409000000000,40850.0
8,8a858970548359cc0154883481981866,150000.0,28882000000000,-1673024000000000,19081604000000000,38400.0
10,8a85897353d85af80153d8a368020159,155000.0,36093000000000,-1500371000000000,18220508000000000,24975.0
12,8a85897353d85af80153d8a56c3401b8,279000.0,43317000000000,-1206598000000000,22197426000000000,35950.0
11,8a85897353d85af80153db21edaa0bf8,243000.0,39756000000000,334335000000000,21197390000000000,30175.0
8,8a85897353d85af80153e04f81f05fc4,120000.0,28988000000000,563353000000000,18593194000000000,25200.0
13,8a85898a53bc15600153bea84f9e21e3,240000.0,46969000000000,3049710000000000,27492516000000000,37000.0
5,8a85898a53bc15600153c1dd6f3f0aa4,60000.0,18047000000000,-499236000000000,7431265000000000,10500.0
3,8a85898a53bc15600153c70d81d41919,30000.0,10830000000000,31529167000000000,39264075000000000,9000.0
2,8a85898a53bc15600153c76825c74b94,20000.0,7278000000000,2130877000000000,6053185000000000,4500.0
11,8a85898a53bc15600153c76831594bcc,280000.0,39773000000000,894295000000000,35331387000000000,58500.0
13,8a85898a53bc15600153c7933fdc686b,250000.0,46929000000000,-401739000000000,26179376000000000,40300.0
6,8a85898a53bc15600153c7b188b67a9e,70000.0,21681000000000,-408770000000000,14978249000000000,19500.0
18,8a85898a53bc15600153cac0a9e906a3,400000.0,65028000000000,3194122000000000,40303877000000000,71275.0
11,8a85898a53bc15600153cb8e38ae2c5f,200000.0,39756000000000,-7689821000000000,14707461000000000,36400.0
9,8a85898a53bc15600153cba00ef6317a,195000.0,44926000000000,164037000000000,26479701000000000,40275.0
9,8a85898a53d0af400153d7dc5cc22b9f,155000.0,32486000000000,-888578000000000,25695638000000000,33600.0
11,8a8589a053acc39e0153aff9bbd7238a,230000.0,39692000000000,191730000000000,22619669000000000,33000.0
8,8a8589a053acc39e0153b217f3d031cb,105000.0,28905000000000,-2180073000000000,14342849000000000,18975.0
2,8a8589a453bc422d0153c3b0afc75159,20000.0,7231000000000,17110000000000,5136682000000000,6000.0
9,8a8589a453bc422d0153c78133226c26,220000.0,32497000000000,610289000000000,28972761000000000,48400.0
14,8a8589a453bc422d0153c79866fb760d,310000.0,139506000000000,-1762552000000000,39193264000000000,61550.0
9,8a8589a453bc422d0153c7b616f60646,180000.0,36315000000000,-3548155000000000,16400030000000000,30400.0
9,8a8589a453bc422d0153c7c133ba0d23,150000.0,32495000000000,-2440158000000000,19689099000000000,28500.0
4,8a8589a453bc422d0153c7d352751565,38000.0,17405000000000,5698121000000000,13362489000000000,8400.0
1,8a8589a453bc422d0153c7d857e0190f,10000.0,3611000000000,-126062000000000,2442725000000000,3000.0
3,8a8589a453bc422d0153c82e861c34f1,25000.0,10818000000000,-1178551000000000,6638180000000000,6750.0
13,8a8589a453bc422d0153c87530bf4e94,360000.0,138596000000000,-4265479000000000,36579633000000000,58600.0
8,8a8589a453bc422d0153c97956cb020d,120000.0,58354000000000,-5190413000000000,5091731000000000,12662.5
10,8a8589a453bc422d0153c993db2604b6,265000.0,36091000000000,-3320466000000000,17471979000000000,31250.0
12,8a8589a453bc422d0153d05a844b6792,285000.0,50006000000000,-185074000000000,39646789000000000,57700.0
4,8a8589a453d0b8850153dae4ffc66b8d,37000.0,14428000000000,-325709000000000,7652929000000000,8550.0
6,8a8589a754386216015438a93cd229e8,100000.0,21656000000000,-2607903000000000,10555603000000000,18700.0
10,8a8589a75438621601543ab52054150c,235000.0,36152000000000,-1550977000000000,29804246000000000,48175.0
2,8a8589a7545186b1015453b6a01b196e,20000.0,7214000000000,-217025000000000,4935168000000000,6000.0
3,8a8589a7545186b10154616da2b91f01,40000.0,10820000000000,225913000000000,5568589000000000,7500.0
14,8a8589a7545186b101546251628c4dee,340000.0,51627000000000,-9854402000000000,20681509000000000,45900.0
3,8a8589a7545186b1015468c4ca294b60,30000.0,10823000000000,2340891000000000,8768290000000000,7500.0
9,8a8589a7545186b1015472f76aed2246,140000.0,32490000000000,-94791000000000,18815948000000000,24550.0
2,8a8589a7545186b10154757067323535,60000.0,7225000000000,-7659000000000,6816196000000000,13500.0
2,8a8589ac53a4303e0153a8be7be02653,20000.0,7217000000000,2887720000000000,5433755000000000,3000.0
14,8a8589ac53a4303e0153a8d2389f2bc2,330000.0,50552000000000,4012099000000000,41134958000000000,58900.0
4,8a8589ac53a917ed0153aaed86c82d91,40000.0,14427000000000,14426150000000000,24718741000000000,12000.0
12,8a8589af547ff51b01548585b4fd5a8a,300000.0,44594000000000,-3030935000000000,32384842000000000,59400.0
3,8a8589af547ff51b015485b51dfa66b3,30000.0,10826000000000,10532031000000000,17591515000000000,7500.0
1,8a8589b0541e21e401542898549a1435,10000.0,3669000000000,-195947000000000,2425365000000000,3000.0
14,8a8589b7535abdb201535beac38a2006,248000.0,50599000000000,1696732000000000,38095246000000000,48350.0
6,8a8589b953bc23f70153c12434a351b9,90000.0,21712000000000,-1080376000000000,9186891000000000,15750.0
14,8a8589b953bc23f70153c12ae7c852a9,410000.0,50534000000000,-3074365000000000,33599884000000000,53350.0
9,8a8589b953bc23f70153c19cb08a6c49,235000.0,32480000000000,-7842357000000000,12974375000000000,32050.0
16,8a8589b953bc23f70153c79a4b241b3d,440000.0,145833000000000,-1570269000000000,39636106000000000,65600.0
12,8a8589b953bc23f70153c7bc036a2932,268000.0,43334000000000,-471487000000000,27915823000000000,41900.0
5,8a8589b953bc23f70153c871f9e25781,100000.0,18045000000000,1304039000000000,11581825000000000,15750.0
12,8a8589b953bc23f70153c887b4b45c9a,223000.0,43404000000000,-2179204000000000,26455017000000000,37887.5
6,8a8589b953bc23f70153c90114817143,90000.0,21659000000000,-566909000000000,18062364000000000,24800.0
10,8a8589b953bc23f70153cb94556a2f7c,185000.0,36097000000000,-481511000000000,15144641000000000,19187.5
2,8a8589b953bc23f70153ccc3fd3519c7,30000.0,7231000000000,-1030931000000000,4262053000000000,6000.0
7,8a8589b953bc23f70153cf2e6d442c45,140000.0,25332000000000,-53375000000000,23064431000000000,32400.0
17,8a8589b953d0be470153d0e6e1490a90,510000.0,61360000000000,-4049794000000000,40082422000000000,76400.0
2,8a8589b953d0be470153d1069c3f14cd,20000.0,7273000000000,19713702000000000,25269083000000000,6000.0
7,8a8589b953d0be470153d166c59f388e,120000.0,25288000000000,-2535833000000000,14830025000000000,25600.0
11,8a8589b953d0be470153d20503ec69ee,300000.0,39708000000000,-3511294000000000,25024134000000000,60900.0
2,8a8589b953d0be470153db2b81b56a23,20000.0,7213000000000,705824000000000,5865619000000000,6000.0
6,8a8589b953d0be470153dc27464373c8,140000.0,30578000000000,798930000000000,17123768000000000,29500.0
20,8a8589b953d0be470153e043e57e2d79,535000.0,72245000000000,-13015573000000000,35905983000000000,77150.0
6,8a8589c1545181f3015454b4cdd9002b,60000.0,21705000000000,150854000000000,7880453000000000,7450.0
1,8a8589c1545181f301546606804130a2,10000.0,3668000000000,345478000000000,1580817000000000,1500.0
10,8a8589c1545181f3015466b5659a4299,317000.0,36217000000000,-5454318000000000,23525494000000000,60300.0
11,8a8589c1545181f30154735d98f93955,245000.0,39782000000000,-2938677000000000,37110957000000000,53775.0
3,8a8589c1545181f301547d2cfb142ff4,30000.0,10886000000000,4064101000000000,9123484000000000,6000.0
12,8a8589c253ace09b0153b2009e002cba,275000.0,43330000000000,-3891107000000000,29378304000000000,46800.0
11,8a8589c253ace09b0153bdb04bbc192f,250000.0,39721000000000,1776237000000000,27415664000000000,44200.0
3,8a8589d7548fb3a8015494fcc5c34ab3,30000.0,10830000000000,124487000000000,4114108000000000,4500.0
2,8a8589d754a05c0a0154a48518666580,20000.0,7276000000000,-407576000000000,4920028000000000,6000.0
12,8a8589d754a05c0a0154a91416107984,240000.0,43344000000000,894148000000000,30810085000000000,46375.0
6,8a8589d754be350e0154c873af647457,70000.0,21678000000000,5204977000000000,17228665000000000,15000.0
3,8a8589d8548faed501549fb0909d12b2,35000.0,10882000000000,-867404000000000,5503234000000000,7875.0
8,8a8589da5410287f01541ff402633c01,88000.0,28919000000000,-5892175000000000,12155419000000000,20025.0
9,8a8589ec542eaa890154302eec276194,270000.0,32551000000000,-745518000000000,20339371000000000,46100.0
9,8a8589ec542eaa890154333363443077,155000.0,32489000000000,672512000000000,14880253000000000,18000.0
13,8a8589ec542eaa89015443b229544ffe,300000.0,46933000000000,1191096000000000,33166898000000000,49500.0
7,8a8589ec54517bf90154575802725303,158000.0,25263000000000,-1395864000000000,13235457000000000,22400.0
4,8a8589ec54517bf901545877e3dc1652,70000.0,14497000000000,-207465000000000,6369713000000000,9750.0
7,8a8589f35451855401546b0738c42524,100000.0,25316000000000,-3010402000000000,15267822000000000,24800.0
8,8a8589f354518554015476f53cc85096,185000.0,28939000000000,2220694000000000,23485800000000000,35850.0
6,8a8589f853efac520153f0ce27f61ee1,80000.0,21770000000000,-5927218000000000,7152213000000000,18000.0
4,8a8589f853f100fb0153f5489e6f355a,40000.0,14430000000000,14243136000000000,24833379000000000,12000.0
8,8a8589f853f100fb0153f85f57326137,160000.0,28922000000000,-4540537000000000,12386330000000000,22750.0
5,8a8589f853f100fb015409cd02170e67,65000.0,18057000000000,-2190861000000000,11046650000000000,16875.0
9,8a8589f853f100fb01540a6faacb4e74,190000.0,75649000000000,-955266000000000,26422660000000000,37025.0
14,8a8589f853f100fb01540b7bf8102d1f,238000.0,50597000000000,-1333311000000000,31978373000000000,43700.0
3,8a8589f853f100fb01541090709d2184,30000.0,10884000000000,18411000000000,6577326000000000,7500.0
9,8a8589f853f100fb015410f0ae5738e2,170000.0,32603000000000,-1451482000000000,25110040000000000,37750.0
9,8a8589f853f100fb01541386c815605e,190000.0,32488000000000,1751456000000000,22296981000000000,33400.0
12,8a8589f853f100fb015414f177180117,180000.0,43361000000000,5474545000000000,31596892000000000,37600.0
12,8a858e005577f1ba015578147fc50f0c,333000.0,43434000000000,-2329790000000000,28527926000000000,47800.0
1,8a858e0059416900015946224e1779e9,10000.0,3611000000000,2556843000000000,5084804000000000,3000.0
1,8a858e0059416900015959ea8c801312,10000.0,3668000000000,157413000000000,1482520000000000,1500.0
4,8a858e005941690001596c6cde945968,50000.0,14432000000000,-63599000000000,6523916000000000,9000.0
3,8a858e005b4830ef015b4833bcc6027e,30000.0,10824000000000,-1526945000000000,5098993000000000,7500.0
1,8a858e005c2154c2015c218a9a451516,10000.0,3606000000000,168107000000000,2789874000000000,3000.0
1,8a858e005c2154c2015c258d28687efa,10000.0,3610000000000,-213114000000000,2342702000000000,3000.0
1,8a858e005c2154c2015c2c44a86e0eaf,10000.0,3668000000000,-646888000000000,582058000000000,1500.0
1,8a858e005c2154c2015c2cf818481eb3,10000.0,3616000000000,-693060000000000,1909777000000000,3000.0
2,8a858e005c2154c2015c2f54b7935fe5,20000.0,7276000000000,-189270000000000,3691365000000000,4500.0
2,8a858e005c2154c2015c2f5f6aac6594,20000.0,7275000000000,21492000000000,5156919000000000,6000.0
1,8a858e005c2154c2015c2fb72f1e0b51,10000.0,3669000000000,-435605000000000,2117530000000000,3000.0
2,8a858e005c2154c2015c30e623201bdd,20000.0,7274000000000,-356252000000000,2333744000000000,3000.0
1,8a858e005ca7abe3015ca9c692843861,10000.0,3668000000000,-569007000000000,958114000000000,1500.0
5,8a858e0156b782a10156b8e131824d39,70000.0,18103000000000,522258000000000,9520012000000000,10900.0
8,8a858e0156b782a10156b96d30cb5b73,170000.0,28992000000000,-512136000000000,22072422000000000,38200.0
5,8a858e0156b782a10156bb6e91b8089a,100000.0,18052000000000,-720455000000000,12739477000000000,18800.0
3,8a858e0156b782a10156bbef39622867,30000.0,10828000000000,640291000000000,5661287000000000,6000.0
1,8a858e0156b782a10156beb5c215582e,10000.0,3613000000000,17925000000000,1236677000000000,1500.0
9,8a858e0156b782a10156beec8fb25d41,220000.0,32554000000000,8372000000000,24902630000000000,46450.0
8,8a858e0156b782a10156c19772015fcd,150000.0,28872000000000,-6376628000000000,12808175000000000,27900.0
7,8a858e0156b782a10156c206b49d04ed,135000.0,25263000000000,-4996790000000000,15270268000000000,27375.0
8,8a858e0156b782a10156c2f83bd248f2,95000.0,28875000000000,-1488454000000000,14365636000000000,19050.0
6,8a858e0156b782a10156c6613e7c4b5f,100000.0,21661000000000,-4188984000000000,5005655000000000,13450.0
3,8a858e0156b782a10156c72b56162057,40000.0,10826000000000,-485155000000000,5922642000000000,9000.0
10,8a858e0156b782a10156c74e46602d88,235000.0,36096000000000,-3749116000000000,23805105000000000,39000.0
13,8a858e0156b782a10156d151957b56cc,340000.0,46938000000000,-2388206000000000,27412109000000000,45037.5
12,8a858e0156b782a10156d773847c2452,330000.0,43370000000000,-2309934000000000,24442459000000000,45900.0
13,8a858e0156b782a10156d90febe93799,290000.0,46934000000000,-1652260000000000,27126404000000000,49750.0
7,8a858e0156b782a10156dfbdd6a1331c,100000.0,25281000000000,-761031000000000,17365932000000000,24800.0
7,8a858e0156b782a10156e09c0f90725b,100000.0,32345000000000,-437544000000000,17469155000000000,24800.0
5,8a858e0159f57d2c0159f981d9044ac8,50000.0,18040000000000,-608476000000000,12215504000000000,15000.0
1,8a858e015c58ee6a015c592ed3541c4a,10000.0,3670000000000,146940000000000,1701995000000000,1500.0
4,8a858e0256b781d80156b8f2d33c4f27,45000.0,14495000000000,-258593000000000,10277034000000000,12375.0
9,8a858e0256b781d80156bb503f2d71d7,100000.0,32595000000000,-2033181000000000,17473760000000000,19900.0
10,8a858e0256b781d80156bd70d9d21225,170000.0,36092000000000,4234175000000000,21101534000000000,22100.0
6,8a858e0256b781d80156be0f99322ae6,110000.0,21711000000000,-3494396000000000,9657564000000000,21850.0
9,8a858e0256b781d80156c09f1e585c2f,130000.0,32487000000000,-792132000000000,20237891000000000,30375.0
7,8a858e0256b781d80156c0e6c47c75e9,90000.0,25255000000000,-665941000000000,11051475000000000,15000.0
10,8a858e0256b781d80156c166816621f9,180000.0,36097000000000,-3007755000000000,14021720000000000,25100.0
14,8a858e0256b781d80156c1a32a2f3369,400000.0,50590000000000,-561377000000000,26396502000000000,45850.0
10,8a858e0256b781d80156c65a6ffb2709,275000.0,36179000000000,-1848821000000000,23031345000000000,38350.0
13,8a858e0256b781d80156c6df35664c92,375000.0,47043000000000,-2653286000000000,26250048000000000,49837.5
5,8a858e0256b781d80156cba3c23c4467,60000.0,18048000000000,-2207356000000000,5442842000000000,10000.0
6,8a858e0256b781d80156d77deb7222b8,70000.0,21677000000000,-4116701000000000,9111411000000000,14575.0
4,8a858e0256b781d80156dfc0073a1c17,40000.0,14433000000000,-190285000000000,7493323000000000,7500.0
11,8a858e02578f616401579484a4963345,210000.0,39705000000000,-239335000000000,23164743000000000,34600.0
7,8a858e025ab3a6c2015ab74cfa5c4431,90000.0,25378000000000,-665778000000000,8382323000000000,12000.0
8,8a858e035693e02901569484c15f3bf1,180000.0,28898000000000,-5058148000000000,10180492000000000,24850.0
10,8a858e035693e02901569504a7cd4a8f,230000.0,36156000000000,-3943153000000000,22492989000000000,49600.0
9,8a858e035693e029015695208c6b4c61,180000.0,32482000000000,-2321899000000000,15999776000000000,28650.0
11,8a858e035693e02901569984732a33ea,280000.0,39691000000000,-4642687000000000,21008967000000000,48800.0
3,8a858e035693e02901569ae180f14f8b,40000.0,10834000000000,1670074000000000,9720181000000000,9800.0
11,8a858e035693e02901569ce8a75e0880,300000.0,41560000000000,818762000000000,27689819000000000,56500.0
6,8a858e035693e02901569d043ad712d8,60000.0,21725000000000,-966301000000000,9356336000000000,12000.0
5,8a858e035693e0290156a22d652127a2,60000.0,18046000000000,-1894042000000000,7433995000000000,11250.0
6,8a858e035693e0290156a25513ae35a6,115000.0,21704000000000,-127697000000000,10169182000000000,15025.0
10,8a858e035693e0290156a30b341d7026,240000.0,36104000000000,-1768058000000000,28553525000000000,45450.0
4,8a858e035693e0290156b6bd3b483170,70000.0,14436000000000,-1517170000000000,6431794000000000,11300.0
3,8a858e035a187786015a18af59052988,30000.0,10836000000000,211450000000000,6540838000000000,7500.0
7,8a858e0458c1f4620158d00068ba7049,120000.0,25264000000000,129906000000000,18087575000000000,25600.0
1,8a858e0458d4ac3d0158dd57e64e736c,10000.0,3609000000000,114154000000000,2670749000000000,3000.0
