,customerid,bank_branch_clients,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,referred,realage,TipoInteresAhora,bank_account_Current,bank_account_Other,bank_account_Savings,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Unknown,bank_name_client_Access Bank,bank_name_client_Diamond Bank,bank_name_client_EcoBank,bank_name_client_FCMB,bank_name_client_Fidelity Bank,bank_name_client_First Bank,bank_name_client_GT Bank,bank_name_client_Heritage Bank,bank_name_client_Keystone Bank,bank_name_client_Skye Bank,bank_name_client_Stanbic IBTC,bank_name_client_Standard Chartered,bank_name_client_Sterling Bank,bank_name_client_UBA,bank_name_client_Union Bank,bank_name_client_Unity Bank,bank_name_client_Wema Bank,bank_name_client_Zenith Bank,employment_status_client_Contract,employment_status_client_Permanent,employment_status_client_Retired,employment_status_client_Self-Employed,employment_status_client_Student,employment_status_client_Unemployed,employment_status_client_Unknown,number_of_Loans,accumlated_loan_given,accumlated_timediff,time-to-payoff,accumulated_money_won,is_late_for_firstpay
54,8a76e7d443e6e97c0143ed0a1f4d5331,0.0,301975908.0,6.0,10000.0,11500.0,30.0,1.0,0.0,44.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40000.0,14433000000000.0,8977507000000000.0,11250.0,0.0
55,8a8588bd5369b66d01536e7b60501609,0.0,301967127.0,3.0,10000.0,13000.0,30.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7275000000000.0,4518362000000000.0,6000.0,0.0
56,8a858f985b3db23f015b3ddf9cd73ed5,0.0,301959500.0,4.0,20000.0,24500.0,30.0,1.0,0.0,39.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10832000000000.0,6215967000000000.0,9000.0,0.0
57,8a858eae5c356262015c35894b181c1b,0.0,301977486.0,2.0,10000.0,13000.0,30.0,1.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3628000000000.0,768780000000000.0,3000.0,0.0
58,8a858e6d5b252065015b2fa1ee3843da,0.0,301970058.0,4.0,20000.0,24500.0,30.0,0.0,0.0,36.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,30000.0,10844000000000.0,2452003000000000.0,4500.0,0.0
59,8a858f6e5a951fc2015a9e8c2e4f4436,0.0,301962498.0,5.0,20000.0,24500.0,30.0,1.0,0.0,46.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,50000.0,14432000000000.0,9921367000000000.0,13500.0,0.0
60,8a858e2d5bc95851015bc98eb8fc1575,0.0,301962824.0,4.0,10000.0,13000.0,30.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,30000.0,10829000000000.0,4524671000000000.0,4500.0,1.0
61,8a858f6057e2dba50157f3558ac902d4,0.0,301988324.0,5.0,10000.0,13000.0,30.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,40000.0,14439000000000.0,1.0601623e+16,12000.0,1.0
62,8a858e885c63d379015c730aa5f46f8b,0.0,301959281.0,2.0,10000.0,11500.0,15.0,1.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3613000000000.0,2182202000000000.0,3000.0,0.0
63,8a858fd35b5dfefb015b5e18a7ee15aa,0.0,301988605.0,6.0,20000.0,24500.0,30.0,1.0,0.0,34.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70000.0,18036000000000.0,7293367000000000.0,15000.0,0.0
64,8a858eea5c82f136015c82f59f3201c7,0.0,301966918.0,2.0,10000.0,11500.0,15.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3668000000000.0,2491970000000000.0,1500.0,1.0
65,8a858f7e5c69a6e3015c74334d791005,0.0,301986459.0,2.0,10000.0,11500.0,15.0,1.0,1.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3611000000000.0,2328980000000000.0,3000.0,0.0
66,8a858e6a5bfd4b54015c067c589f44c6,0.0,301995422.0,4.0,20000.0,24500.0,30.0,1.0,1.0,49.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,30000.0,10888000000000.0,6142735000000000.0,7500.0,0.0
67,8a858fa257d8223c0157e3c2a5e45d82,0.0,301973424.0,6.0,20000.0,22250.0,15.0,1.0,0.0,30.0,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70000.0,18106000000000.0,9347099000000000.0,12800.0,1.0
68,8a8588dc536a1413015375acd19d4154,0.0,301966948.0,3.0,10000.0,13000.0,30.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7220000000000.0,4660803000000000.0,6000.0,0.0
69,8a858e225c404292015c4f19fdfb148a,0.0,301965605.0,3.0,10000.0,13000.0,30.0,1.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7218000000000.0,3090841000000000.0,4500.0,0.0
70,8a858e865bd4175e015bd85ed8ed6940,0.0,301963117.0,3.0,10000.0,13000.0,30.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7220000000000.0,4515334000000000.0,6000.0,0.0
71,8a858f73594ab1ea01595e72de584bca,0.0,301988141.0,7.0,15000.0,18375.0,30.0,1.0,0.0,36.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0,21643000000000.0,1.3735145e+16,16500.0,0.0
72,8a858ff5562dc3b601562e96135108e3,0.0,301974034.0,10.0,15000.0,16125.0,15.0,1.0,0.0,26.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,110000.0,32546000000000.0,2.3868945e+16,24500.0,1.0
73,8a858fdc57b91cfc0157d2d576b01016,1.0,301983810.0,3.0,30000.0,39000.0,60.0,0.0,0.0,29.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30000.0,3669000000000.0,3376759000000000.0,9000.0,1.0
74,8a858ef45cd09b8c015cd4d82f22728d,0.0,301998168.0,2.0,10000.0,13000.0,30.0,1.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,2832778000000000.0,3000.0,1.0
75,8a858f725b49c0c0015b4de5320b0e90,0.0,301995663.0,2.0,10000.0,13000.0,30.0,0.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3610000000000.0,2311287000000000.0,3000.0,0.0
76,8a858e205af28299015af2acd2ff06a6,0.0,301989020.0,3.0,10000.0,11500.0,15.0,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7224000000000.0,1741990000000000.0,3000.0,0.0
77,8a858ed457a040d30157b40881a25091,0.0,301962790.0,8.0,30000.0,34500.0,30.0,1.0,0.0,30.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,100000.0,25275000000000.0,1.5340561e+16,24100.0,0.0
78,8a858f2a5b3f2121015b42331f955db2,0.0,301972975.0,2.0,10000.0,11500.0,15.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3613000000000.0,1562045000000000.0,1500.0,0.0
79,8a858e285ba4bf33015ba50277171d93,0.0,301977500.0,5.0,20000.0,24500.0,30.0,1.0,1.0,36.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,50000.0,14443000000000.0,5805323000000000.0,10500.0,0.0
80,8a858e225c404292015c4bc05b45616d,0.0,301995444.0,3.0,10000.0,13000.0,30.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7274000000000.0,3727977000000000.0,4500.0,0.0
81,8a858ee755a0c84a0155b50a08352311,0.0,301964845.0,10.0,20000.0,23000.0,30.0,1.0,0.0,44.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,160000.0,51289000000000.0,2.4979782e+16,33100.0,1.0
82,8a8588f754a058cb0154b922d7fe1ffd,0.0,301977664.0,11.0,40000.0,48000.0,60.0,0.0,0.0,39.0,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,280000.0,152291000000000.0,2.6842955e+16,56800.0,1.0
83,8a858f305c8dd672015c92b0711a3333,0.0,301978946.0,2.0,10000.0,11500.0,15.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3668000000000.0,852394000000000.0,1500.0,0.0
84,8a858f7e5c886ca9015c89471cef5b44,0.0,301970934.0,2.0,10000.0,13000.0,30.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3667000000000.0,2719307000000000.0,3000.0,1.0
85,8a858f5d5963fbb701597473936c208a,0.0,301972160.0,6.0,20000.0,24500.0,30.0,1.0,0.0,37.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70000.0,18037000000000.0,1.2285292e+16,18000.0,0.0
86,8a858fd85b685607015b70cf46b509b2,0.0,302000027.0,5.0,20000.0,24500.0,30.0,1.0,1.0,45.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,50000.0,14428000000000.0,8218142000000000.0,13500.0,0.0
87,8a858fa154e2912f01551033886c784b,0.0,301986934.0,5.0,10000.0,11500.0,15.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,38000.0,14437000000000.0,5268763000000000.0,8400.0,0.0
88,8a858e5357d823010157ddcb238e0d02,0.0,301972423.0,4.0,10000.0,13000.0,30.0,0.0,0.0,31.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10840000000000.0,7937499000000000.0,9000.0,1.0
89,8a8588fd53f1099e01540ec7527b308c,0.0,301996180.0,15.0,40000.0,44000.0,30.0,0.0,0.0,41.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,340000.0,50536000000000.0,3.5448598e+16,58200.0,0.0
90,8a858eba5c884d2a015c8bea59385157,0.0,301965167.0,3.0,20000.0,24500.0,30.0,1.0,0.0,39.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7275000000000.0,2115893000000000.0,4500.0,0.0
91,8a858f11594a388001595ad3f6c06395,0.0,301961303.0,7.0,10000.0,11500.0,30.0,1.0,0.0,28.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,60000.0,21660000000000.0,1.5357235e+16,17050.0,0.0
92,8a8588dd54a3ead30154ada314c44e09,0.0,301994878.0,7.0,30000.0,39000.0,60.0,1.0,0.0,41.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,110000.0,21716000000000.0,9332276000000000.0,18000.0,0.0
93,8a85886f54517ee0015470749d3c3ce7,0.0,301979680.0,22.0,50000.0,52500.0,30.0,1.0,0.0,37.0,0.16666666666666669,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,640000.0,75843000000000.0,3.5665398e+16,71475.0,0.0
94,8a858e5856b7840c0156c2db475368e4,0.0,301995624.0,5.0,10000.0,12250.0,30.0,1.0,0.0,27.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,45000.0,14488000000000.0,6445901000000000.0,12375.0,0.0
95,8a858eda552adcc2015553a6385628e7,0.0,301964307.0,5.0,10000.0,13000.0,30.0,1.0,0.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40000.0,14432000000000.0,8564529000000000.0,12000.0,0.0
96,8a858e885c63d379015c682355b72343,1.0,301959492.0,2.0,10000.0,13000.0,30.0,1.0,0.0,41.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3609000000000.0,1602983000000000.0,3000.0,0.0
97,8a858f955cc6631f015ccabe708129ed,0.0,301967059.0,2.0,10000.0,13000.0,30.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3671000000000.0,1212519000000000.0,3000.0,0.0
98,8a858eda5c8863ff015c911534db43b8,0.0,301981584.0,2.0,10000.0,11500.0,15.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3673000000000.0,365887000000000.0,1500.0,0.0
99,8a858e0256b781d80156d77deb7222b8,0.0,301992928.0,7.0,30000.0,34500.0,30.0,1.0,0.0,54.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,70000.0,21677000000000.0,9111411000000000.0,14575.0,0.0
100,8a858fd45a4260bc015a469e3c74060a,0.0,301959541.0,2.0,10000.0,13000.0,30.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,3667000000000.0,4398227000000000.0,3000.0,1.0
101,8a8589b953bc23f70153c871f9e25781,0.0,301992985.0,6.0,30000.0,34500.0,30.0,1.0,0.0,36.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,100000.0,18045000000000.0,1.1581825e+16,15750.0,1.0
102,8a8589b953bc23f70153c79a4b241b3d,0.0,301993987.0,17.0,40000.0,44000.0,30.0,0.0,0.0,35.0,0.33333333333333337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,440000.0,145833000000000.0,3.9636106e+16,65600.0,0.0
103,8a858f035ab947e3015abdb1094c6d45,0.0,301992753.0,7.0,10000.0,10750.0,15.0,1.0,0.0,31.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,70000.0,21759000000000.0,5809492000000000.0,9000.0,0.0
104,8a858f1f586c8fc801586cc4516e1b5c,0.0,301993882.0,3.0,10000.0,13000.0,30.0,1.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,7275000000000.0,7760669000000000.0,6000.0,1.0
105,8a858fe758dc437a0158eb12515362d4,0.0,301988346.0,5.0,20000.0,24500.0,30.0,1.0,0.0,36.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,50000.0,14487000000000.0,8498816000000000.0,13500.0,0.0
106,8a858e425d5c1d76015d5fd6a1004453,0.0,302003687.0,2.0,10000.0,11500.0,15.0,1.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3613000000000.0,878143000000000.0,1500.0,0.0
107,8a858f74584a54aa015854d6e7027ac1,0.0,301983119.0,8.0,10000.0,13000.0,30.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,70000.0,25335000000000.0,1.8769671e+16,19500.0,1.0
108,8a8589f853f100fb015409cd02170e67,0.0,301967896.0,6.0,20000.0,24500.0,30.0,1.0,0.0,45.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,65000.0,18057000000000.0,1.104665e+16,16875.0,0.0
109,8a858f5d5963fbb701596945e671298c,0.0,301998600.0,11.0,40000.0,44000.0,30.0,1.0,0.0,33.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,210000.0,36080000000000.0,1.36613e+16,32500.0,0.0
110,8a858fee5863a049015864ec37223d8b,0.0,301998742.0,4.0,10000.0,11500.0,15.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10842000000000.0,8355529000000000.0,7500.0,1.0
